date,modal_price,min_price,max_price,rainfall_mm,avg_temp_c,avg_humidity_pct,rainfall_4wk_ma,MSP,diesel_price,fertilizer_price_index,export_ban,MSP_pct_change,diesel_pct_change,fertilizer_pct_change,MSP_4wk_ma,diesel_4wk_ma,fertilizer_4wk_ma
2017-09-19,49.24,48,55,104.3999958,25.910775285714287,88.32908428571429,99.250000925,1550.0,64.29,101.88,0.0,0.0,0.5159474671669884,-0.2740798747063455,1550.0,64.0475,101.97
2017-09-26,51.88,48,55,67.20000285,26.120893428571428,88.71554857142857,86.9750000875,1550.0,63.46,102.5,0.0,0.0,-1.2910250427749292,0.6085590891244719,1550.0,63.7475,102.01
2017-10-03,54.07,48,55,65.7000032,26.21285971428572,88.84740942857142,81.1250014625,1550.0,63.81,102.14,0.0,0.0,0.5515285219035659,-0.3512195121951222,1550.0,63.88,102.17
2017-10-10,54.88,48,55,60.5000002,26.39946542857143,88.180478,74.4500005125,1550.0,63.6,101.37,0.0,0.0,-0.3291020216267037,-0.7538672410417058,1550.0,63.79,101.9725
2017-10-17,52.88,48,55,97.9000007,25.779227142857145,90.36795,72.8250017375,1550.0,62.76,101.9,0.0,0.0,-1.3207547169811429,0.5228371313011682,1550.0,63.4075,101.9775
2017-10-24,51.67,48,55,86.699994,26.09708585714285,88.19711285714286,77.699999525,1550.0,64.12,102.6,0.0,0.0,2.16698534098152,0.6869479882237295,1550.0,63.5725,102.0025
2017-10-31,53.28,48,55,42.7000011,26.347977000000004,88.31451285714286,71.949999,1550.0,62.98,101.76,0.0,0.0,-1.7779164067373787,-0.8187134502923854,1550.0,63.365,101.9075
2017-11-07,53.24,48,55,43.1000008,26.05660757142857,88.62011357142856,67.59999915,1550.0,62.67,102.65,0.0,0.0,-0.4922197523023142,0.874606918238996,1550.0,63.1325,102.2275
2017-11-14,53.02,48,55,5.7000001000000005,26.59708528571429,84.37016214285714,44.549999,1550.0,63.76,102.49,0.0,0.0,1.739269187809156,-0.1558694593278287,1550.0,63.3825,102.375
2017-11-21,53.18,48,55,27.2999995,26.66881085714286,86.60644357142857,29.700000375,1550.0,63.78,101.87,0.0,0.0,0.0313676286072928,-0.6049370670309195,1550.0,63.2975,102.1925
2017-11-28,54.51,48,55,44.8000001,26.55333428571429,84.65501071428571,30.225000125,1550.0,62.56,101.87,0.0,0.0,-1.912825337096269,0.0,1550.0,63.1925,102.22
2017-12-05,51.06,48,55,9.1999995,26.18011971428572,85.53463714285714,21.7499998,1550.0,63.52,102.12,0.0,0.0,1.534526854219953,0.2454108177088354,1550.0,63.405,102.0875
2017-12-12,52.98,48,55,10.5000004,26.18488271428572,87.64870771428572,22.949999875,1550.0,62.94,101.78,0.0,0.0,-0.9130982367758222,-0.3329416372894633,1550.0,63.2,101.91
2017-12-19,48.08,48,55,0.3,26.372084,77.22040914285715,16.200000000000003,1550.0,65.4,101.79,0.0,0.0,3.9084842707340473,0.0098251129888149,1550.0,63.605,101.89
2017-12-26,37.53,37,44,0.4,26.145001,73.85607428571429,5.099999975,1550.0,64.67,102.12,0.0,0.0,-1.116207951070347,0.3241968759210012,1550.0,64.13250000000001,101.9525
2018-01-02,43.79,37,44,3.00000014,25.69113014285714,79.55514142857143,3.550000135,1550.0,74.15,105.02,0.0,0.0,14.659038193907524,2.839796318057175,1550.0,66.79,102.6775
2018-01-09,42.45,37,44,3.2000001,26.097083857142856,76.79694085714286,1.7250000600000002,1550.0,73.3,105.09,0.0,0.0,-1.14632501685773,0.0666539706722701,1550.0,69.38,103.505
2018-01-16,43.23,37,44,3.7000002,26.492322142857144,75.24899857142857,2.5750001100000004,1550.0,74.3,104.63,0.0,0.0,1.3642564802182733,-0.4377200494814048,1550.0,71.605,104.215
2018-01-23,38.57,37,44,4.3000001,26.048275285714286,77.41385442857143,3.5500001350000003,1550.0,73.31,104.71,0.0,0.0,-1.3324360699865312,0.0764599063366233,1550.0,73.765,104.8625
2018-01-30,40.2,37,44,1.1,26.396488142857145,73.55653928571428,3.0750001,1550.0,73.49,105.2,0.0,0.0,0.2455326694857262,0.4679591252029436,1550.0,73.6,104.9075
2018-02-06,43.64,37,44,10.9999998,26.813751,76.68154442857143,5.025000025000001,1550.0,74.29,105.22,0.0,0.0,1.088583480745697,0.0190114068441049,1550.0,73.8475,104.94
2018-02-13,43.25,37,44,5.7,26.967620714285715,80.35527914285714,5.524999975,1550.0,74.41,104.66,0.0,0.0,0.1615291425494547,-0.5322182094658845,1550.0,73.875,104.9475
2018-02-20,39.09,37,44,2.00000005,27.28369057142857,77.06563357142856,4.949999962500001,1550.0,73.61,104.9,0.0,0.0,-1.0751243112484876,0.2293139690426215,1550.0,73.94999999999999,104.995
2018-02-27,37.42,37,44,3.4000000000000004,28.265833285714287,72.51643371428571,5.524999962500001,1550.0,74.3,105.2,0.0,0.0,0.9373726395870196,0.2859866539561384,1550.0,74.1525,104.995
2018-03-06,37.27,37,44,6.0000001,28.199168142857143,78.26510271428572,4.2750000375,1550.0,73.4,105.02,0.0,0.0,-1.2113055181695698,-0.1711026615969668,1550.0,73.92999999999999,104.945
2018-03-13,38.73,37,44,32.799998,28.18517957142857,77.28789571428571,11.0499995375,1550.0,73.82,105.24,0.0,0.0,0.5722070844686566,0.2094839078270904,1550.0,73.7825,105.09
2018-03-20,39.0,37,44,25.8000001,27.72386828571429,82.89387157142858,16.99999955,1550.0,75.51,104.89,0.0,0.0,2.289352479002993,-0.3325731660965392,1550.0,74.2575,105.0875
2018-03-27,41.59,37,44,9.0000001,28.383095571428573,81.15158785714286,18.399999575,1550.0,73.92,104.69,0.0,0.0,-2.1056813667064023,-0.1906759462293905,1550.0,74.1625,104.96
2018-04-03,38.9,37,44,26.8,28.238155142857146,81.27570128571429,23.59999955,1550.0,75.07,105.1,0.0,0.0,1.5557359307359242,0.3916324386283198,1550.0,74.58,104.98
2018-04-10,37.04,37,44,38.6,27.972976857142857,83.00383714285715,25.05000005,1550.0,75.51,104.88,0.0,0.0,0.5861196216864428,-0.2093244529019933,1550.0,75.0025,104.89
2018-04-17,40.78,37,44,61.099999,27.788452714285715,85.72320642857143,33.874999775,1550.0,73.39,105.01,0.0,0.0,-2.8075751556085327,0.1239511823035943,1550.0,74.4725,104.92
2018-04-24,38.53,37,44,36.799999,28.35958414285714,84.67875285714285,40.8249995,1550.0,73.6,104.91,0.0,0.0,0.2861425262297157,-0.0952290258070753,1550.0,74.3925,104.975
2018-05-01,42.58,37,44,31.5000006,28.34559685714285,84.91833285714286,41.99999965,1550.0,73.47,105.23,0.0,0.0,-0.1766304347825986,0.3050233533504976,1550.0,73.99249999999999,105.0075
2018-05-08,41.18,37,44,101.300006,27.40214357142857,86.53272442857143,57.67500114999999,1550.0,74.39,105.12,0.0,0.0,1.2522117871240024,-0.1045329278722806,1550.0,73.7125,105.0675
2018-05-15,38.6,37,44,57.5999994,27.13726171428572,87.32884714285714,56.80000125,1550.0,74.65,104.36,0.0,0.0,0.3495093426535867,-0.7229832572298367,1550.0,74.0275,104.905
2018-05-22,37.28,37,44,150.20000499999998,26.994109428571427,87.67379757142858,85.15000275,1550.0,72.72,105.46,0.0,0.0,-2.585398526456806,1.0540436949022514,1550.0,73.8075,105.0425
2018-05-29,42.04,37,44,152.800003,26.658096714285712,87.99683,115.47500334999998,1550.0,74.5,105.21,0.0,0.0,2.447744774477445,-0.2370567039635895,1550.0,74.065,105.0375
2018-06-05,42.88,37,44,149.400003,26.40839357142857,89.49069771428572,127.5000026,1750.0,72.56,104.6,0.0,12.903225806451625,-2.604026845637586,-0.5797927953616555,1600.0,73.6075,104.9075
2018-06-12,38.67,37,44,167.200001,26.38458514285714,89.00165757142858,154.90000299999997,1750.0,73.75,104.88,0.0,0.0,1.6400220507166496,0.2676864244741894,1650.0,73.3825,105.0375
2018-06-19,41.01,37,44,123.900002,25.863750142857143,89.67549771428571,148.32500224999998,1750.0,73.24,104.48,0.0,0.0,-0.6915254237288226,-0.3813882532417878,1700.0,73.5125,104.7925
2018-06-26,41.76,37,44,116.6,25.571787714285712,90.11619285714286,139.27500149999997,1750.0,73.4,104.79,0.0,0.0,0.2184598580011076,0.2967075038284861,1750.0,73.2375,104.6875
2018-07-03,40.6,37,44,58.1999961,26.10035857142857,89.04249628571428,116.474999775,1750.0,74.4,104.93,0.0,0.0,1.3623978201634968,0.1336005344021451,1750.0,73.6975,104.77
2018-07-10,37.04,37,44,134.099999,25.62416785714285,89.17662800000001,108.199999275,1750.0,74.0,105.02,0.0,0.0,-0.5376344086021612,0.0857714666920639,1750.0,73.76,104.805
2018-07-17,41.2,37,44,203.599993,25.34708528571429,90.95724771428571,128.124997025,1750.0,74.46,105.27,0.0,0.0,0.6216216216216042,0.2380498952580412,1750.0,74.065,105.0025
2018-07-24,38.06,37,44,80.8999985,25.927738857142856,88.99069399999999,119.19999665,1750.0,73.49,105.34,0.0,0.0,-1.302712865968303,0.0664956777809422,1750.0,74.0875,105.14
2018-07-31,40.6,37,44,69.09999619999999,25.554227714285712,89.98703485714285,121.924996675,1750.0,73.97,104.9,0.0,0.0,0.6531500884474184,-0.4176950825897085,1750.0,73.97999999999999,105.1325
2018-08-07,43.83,37,44,93.3999979,25.45690657142857,89.92383585714286,111.7499964,1750.0,74.57,104.79,0.0,0.0,0.8111396512099356,-0.1048617731172485,1750.0,74.12249999999999,105.075
2018-08-14,38.0,37,44,292.099998,24.770002,92.26279428571428,133.87499765,1750.0,74.13,104.88,0.0,0.0,-0.5900496178087633,0.0858860578299314,1750.0,74.03999999999999,104.9775
2018-08-21,43.85,37,44,48.999999,25.399761285714284,90.03311928571428,125.899997775,1750.0,73.78,105.3,0.0,0.0,-0.4721435316336064,0.4004576659038861,1750.0,74.1125,104.9675
2018-08-28,41.28,37,44,25.1999996,25.364048714285712,90.56418357142856,114.924998625,1750.0,74.25,105.08,0.0,0.0,0.6370290051504357,-0.2089268755935402,1750.0,74.1825,105.0125
2018-09-04,42.64,37,44,17.799999,25.682202714285715,89.07343985714286,96.0249989,1750.0,74.54,104.58,0.0,0.0,0.3905723905724079,-0.4758279406166688,1750.0,74.17500000000001,104.96
2018-09-11,43.01,37,44,4.1000002,26.18220385714286,86.47732585714286,24.02499944999999,1750.0,74.09,105.47,0.0,0.0,-0.6037027099543901,0.8510231401797741,1750.0,74.165,105.1075
2018-09-18,40.25,37,44,27.4999988,26.06017957142857,87.39321942857143,18.649999399999984,1750.0,74.55,104.31,0.0,0.0,0.6208665136995473,-1.0998388167251294,1750.0,74.3575,104.86
2018-09-25,39.24,37,44,27.0999998,26.705416,85.89805942857143,19.124999449999983,1750.0,74.38,105.65,0.0,0.0,-0.2280348759222006,1.284632345892045,1750.0,74.39,105.0025
2018-10-02,43.23,37,44,49.8000004,26.24886971428572,88.86632999999999,27.124999799999987,1750.0,74.09,105.01,0.0,0.0,-0.3898897553105573,-0.6057737813535247,1750.0,74.2775,105.11
2018-10-09,39.09,37,44,61.8999984,26.41910785714285,89.29652214285714,41.57499934999999,1750.0,74.17,105.05,0.0,0.0,0.1079767849912149,0.0380916103228212,1750.0,74.2975,105.005
2018-10-16,37.74,37,44,72.8000036,26.02297685714285,87.71820785714286,52.90000054999999,1750.0,74.12,104.98,0.0,0.0,-0.0674127005527824,-0.0666349357448803,1750.0,74.19,105.1725
2018-10-23,39.75,37,44,58.10000465,26.246786000000004,88.27937,60.65000176249999,1750.0,74.85,104.63,0.0,0.0,0.9848893685914684,-0.3333968374928608,1750.0,74.3075,104.9175
2018-10-30,42.23,37,44,18.4,26.926549142857144,85.44613700000001,52.80000166249999,1750.0,72.84,104.8,0.0,0.0,-2.685370741482951,0.1624773009653024,1750.0,73.995,104.865
2018-11-06,39.78,37,44,30.7999988,26.59381157142857,85.33715428571429,45.02500176249999,1750.0,74.81,105.07,0.0,0.0,2.704557935200436,0.2576335877862545,1750.0,74.155,104.87
2018-11-13,43.04,37,44,87.3000104,26.553335428571422,87.32242685714286,48.65000346249998,1750.0,74.38,105.14,0.0,0.0,-0.5747894666488507,0.0666222518321157,1750.0,74.22,104.91
2018-11-20,43.2,37,44,49.9000001,26.41642942857143,87.41936085714285,46.60000232499998,1750.0,72.95,104.95,0.0,0.0,-1.9225598279107192,-0.1807114323758796,1750.0,73.745,104.99
2018-11-27,43.65,37,44,25.8000004,26.593512714285712,83.54395642857142,48.45000242499999,1750.0,73.56,104.84,0.0,0.0,0.8361891706648361,-0.1048118151500743,1750.0,73.925,105.0
2018-12-04,39.7,37,44,16.1999997,26.811965571428573,84.50389,44.80000264999999,1750.0,72.66,105.07,0.0,0.0,-1.2234910277324706,0.219381915299488,1750.0,73.3875,105.0
2018-12-11,43.56,37,44,5.4000001,26.78339271428572,83.38757285714284,24.32500007499998,1750.0,74.66,105.11,0.0,0.0,2.7525461051472577,0.0380698581897931,1750.0,73.4575,104.9925
2018-12-18,40.35,37,44,4.0000003,26.280120714285715,83.58712071428572,12.850000124999982,1750.0,74.13,104.86,0.0,0.0,-0.7098848111438572,-0.2378460660260706,1750.0,73.7525,104.97
2019-01-01,38.11,36,44,5.8999987,25.69708457142857,71.1194507142857,7.849999784999983,1750.0,71.5,108.44,0.0,0.0,-2.0547945205479423,3.0700503754395925,1750.0,73.32249999999999,105.905
2019-01-08,36.45,36,44,0.0,25.40125242857143,68.36134771428571,6.499999759999983,1750.0,70.99,108.21,0.0,0.0,-0.7132867132867204,-0.2120988565105119,1750.0,72.405,106.68
2019-01-15,38.78,36,44,0.0,26.23279857142857,69.23947985714287,5.499999684999983,1750.0,69.97,108.47,0.0,0.0,-1.4368220876179727,0.2402735421864976,1750.0,71.36500000000001,107.5825
2019-01-22,37.94,36,44,2.5000002,25.602145285714283,72.47978442857143,2.099999724999982,1750.0,70.39,108.0,0.0,0.0,0.6002572531084827,-0.4332995298239162,1750.0,70.7125,108.28
2019-01-29,39.84,36,44,4.50000024,26.728037285714286,76.99202142857143,1.7500001099999822,1750.0,71.38,108.08,0.0,0.0,1.406449779798269,0.0740740740740708,1750.0,70.6825,108.19
2019-02-05,43.59,36,44,7.70000004,27.39500171428572,77.91808428571429,3.675000119999982,1750.0,71.1,107.78,0.0,0.0,-0.3922667413841396,-0.2775721687638732,1750.0,70.71,108.0825
2019-02-12,43.87,36,44,15.2,27.272977571428573,80.66600285714286,7.475000119999982,1750.0,70.77,107.79,0.0,0.0,-0.4641350210970452,0.0092781592132107,1750.0,70.91,107.9125
2019-02-19,42.53,36,44,4.9000001,27.78964371428572,78.36810357142858,8.075000094999982,1750.0,70.75,108.36,0.0,0.0,-0.028260562385185,0.5288060116893867,1750.0,71.0,108.0025
2019-02-26,39.53,36,44,1.9,28.02148857142857,72.60371442857142,7.425000034999981,1750.0,72.13,107.7,0.0,0.0,1.9505300353356736,-0.6090808416389759,1750.0,71.1875,107.9075
2019-03-05,38.22,36,44,19.800002,28.09857142857143,78.03492071428572,10.450000524999982,1750.0,72.9,107.71,0.0,0.0,1.0675169832247366,0.0092850510677644,1750.0,71.63749999999999,107.89
2019-03-12,39.8,36,44,12.7999997,27.996787428571427,79.415219,9.850000449999982,1750.0,73.03,108.28,0.0,0.0,0.1783264746227697,0.5291987744870497,1750.0,72.2025,108.0125
2019-03-19,40.39,36,44,5.2000002,28.47535771428572,76.6152687142857,9.92500047499998,1750.0,71.76,108.03,0.0,0.0,-1.7390113651923778,-0.2308828961950504,1750.0,72.455,107.93
2019-03-26,36.49,36,44,7.50000044,28.95720342857143,77.85461642857142,11.325000584999982,1750.0,71.28,107.91,0.0,0.0,-0.6688963210702448,-0.1110802554845968,1750.0,72.2425,107.9825
2019-04-02,36.91,36,44,8.8000005,28.783394428571427,78.41490214285714,8.575000209999981,1750.0,70.85,107.64,0.0,0.0,-0.6032547699214463,-0.2502085070892335,1750.0,71.73,107.965
2019-04-09,36.51,36,44,12.4000001,29.03339357142857,78.27810214285715,8.47500030999998,1750.0,70.82,108.18,0.0,0.0,-0.0423429781228001,0.5016722408026864,1750.0,71.1775,107.94
2019-04-16,38.13,36,44,32.0000008,28.775357142857143,81.43325857142858,15.175000459999984,1750.0,72.16,107.83,0.0,0.0,1.8921208698107872,-0.3235348493252021,1750.0,71.2775,107.89
2019-04-23,38.75,36,44,38.9000014,28.51642957142857,84.07346942857143,23.025000699999985,1750.0,69.97,108.23,0.0,0.0,-3.0349223946784853,0.3709542798850052,1750.0,70.94999999999999,107.97
2019-04-30,38.47,36,44,36.0000009,28.327143000000003,84.71314014285714,29.825000799999984,1750.0,71.24,108.0,0.0,0.0,1.8150635986851515,-0.2125103945301742,1750.0,71.0475,108.06
2019-05-07,42.62,36,44,7.39999954,28.89440628571429,77.05381985714287,28.575000659999983,1750.0,70.4,107.74,0.0,0.0,-1.179112857944964,-0.2407407407407413,1750.0,70.9425,107.95
2019-05-14,37.95,36,44,26.79999975,28.70065571428572,82.72695499999999,27.27500039749998,1750.0,70.46,107.96,0.0,0.0,0.0852272727272618,0.204195284945241,1750.0,70.5175,107.9825
2019-05-21,37.08,36,44,48.49999819,28.334286428571428,85.33758385714285,29.67499959499997,1750.0,72.36,107.98,0.0,0.0,2.696565427192743,0.0185253797702955,1750.0,71.11500000000001,107.92
2019-05-28,41.2,36,44,75.2999992,28.06940342857143,86.50059185714285,39.49999916999998,1750.0,69.93,108.02,0.0,0.0,-3.3582089552238736,0.037043897017952,1750.0,70.7875,107.92499999999998
2019-06-04,41.39,36,44,91.400001,27.297084428571427,87.76312371428571,60.49999953499998,1815.0,71.53,108.49,0.0,3.7142857142857135,2.2880022880022777,0.435104610257353,1766.25,71.07,108.1125
2019-06-11,43.67,36,44,143.100004,26.778331857142856,90.21153485714284,89.57500059749998,1815.0,72.01,108.32,0.0,0.0,0.6710471130993989,-0.1566964697207185,1782.5,71.45750000000001,108.2025
2019-06-18,37.27,36,44,95.7999963,26.91702571428571,89.61113057142857,101.400000125,1815.0,69.79,108.44,0.0,0.0,-3.0829051520622097,0.1107828655834586,1798.75,70.815,108.3175
2019-06-25,38.48,36,44,82.9000028,26.811072285714285,88.86178271428571,103.300001025,1815.0,69.76,108.05,0.0,0.0,-0.0429861011606247,-0.3596458871265251,1815.0,70.77250000000001,108.325
2019-07-02,37.25,36,44,65.7999936,26.81583457142857,88.02088014285714,96.89999917499998,1815.0,71.58,108.07,0.0,0.0,2.608944954128422,0.0185099490976448,1815.0,70.785,108.22
2019-07-09,36.54,36,44,52.2999979,26.59381085714286,89.24887285714286,74.19999764999997,1815.0,72.46,107.92,0.0,0.0,1.2293936853869702,-0.1387989266216305,1815.0,70.89750000000001,108.12
2019-07-16,39.5,36,44,236.800016,25.811370142857147,89.95187057142857,109.45000257499998,1815.0,69.64,108.01,0.0,0.0,-3.8918023737234297,0.0833951074870276,1815.0,70.86,108.0125
2019-07-23,42.57,36,44,189.999997,25.219406285714285,91.49369157142856,136.22500112499998,1815.0,73.11,107.96,0.0,0.0,4.982768523836878,-0.0462920099990826,1815.0,71.6975,107.99
2019-07-30,42.04,36,44,17.400000300000002,26.232203,89.66747914285715,124.1250028,1815.0,71.89,108.06,0.0,0.0,-1.66871836958008,0.0926268988514333,1815.0,71.775,107.9875
2019-08-06,38.09,36,44,166.300007,25.90006057142857,90.53267728571429,152.625005075,1815.0,70.71,107.64,0.0,0.0,-1.6413965781054474,-0.3886729594669624,1815.0,71.3375,107.9175
2019-08-13,43.96,36,44,188.3000063,25.199762,92.04929657142858,140.50000265,1815.0,69.49,107.48,0.0,0.0,-1.7253570923490336,-0.1486436269044988,1815.0,71.3,107.785
2019-08-20,36.32,36,44,127.6999986,25.28577542857143,91.97389857142856,124.92500305,1815.0,70.83,107.98,0.0,0.0,1.9283350122319745,0.4652028284331866,1815.0,70.72999999999999,107.79
2019-08-27,38.78,36,44,150.0000006,25.13398957142857,91.55339357142856,158.07500312499997,1815.0,71.62,108.54,0.0,0.0,1.115346604546108,0.5186145582515289,1815.0,70.6625,107.91
2019-09-03,43.38,36,44,96.200003,25.716727428571428,90.82399514285714,140.550002125,1815.0,71.2,108.14,0.0,0.0,-0.5864283719631436,-0.3685277317118207,1815.0,70.785,108.035
2019-09-10,37.3,36,44,78.4,26.076253,89.96680500000001,113.07500054999998,1815.0,71.79,108.04,0.0,0.0,0.8286516853932557,-0.0924727205474318,1815.0,71.36,108.175
2019-09-17,40.19,36,44,84.3000047,26.03517785714285,90.34156428571428,102.22500207499998,1815.0,71.26,107.89,0.0,0.0,-0.7382643822259394,-0.1388374676045911,1815.0,71.4675,108.1525
2019-09-24,40.89,36,44,91.2999992,26.092619142857146,90.07652642857144,87.55000172499999,1815.0,71.89,108.19,0.0,0.0,0.8840864440078589,0.2780609880433715,1815.0,71.53500000000001,108.065
2019-10-01,38.68,36,44,112.8000041,26.30154885714285,87.72992014285715,91.70000199999998,1815.0,72.25,107.89,0.0,0.0,0.5007650577270928,-0.2772899528607042,1815.0,71.7975,108.0025
2019-10-08,40.38,36,44,32.7,26.366431142857145,88.04632128571428,80.275002,1815.0,70.76,108.38,0.0,0.0,-2.062283737024217,0.4541662804708357,1815.0,71.53999999999999,108.0875
2019-10-15,38.38,36,44,111.5999984,26.078334285714284,89.16793942857143,87.10000042499999,1815.0,71.63,108.4,0.0,0.0,1.2295081967212962,0.0184535892231219,1815.0,71.6325,108.215
2019-10-22,39.4,36,44,229.499999,25.64827414285714,89.50353785714286,121.650000375,1815.0,71.41,108.44,0.0,0.0,-0.3071338824514824,0.0369003690036784,1815.0,71.5125,108.2775
2019-10-29,37.19,36,44,120.8000122,25.957204,87.52105085714285,123.65000239999998,1815.0,72.29,108.02,0.0,0.0,1.2323204033048762,-0.3873109553670262,1815.0,71.52250000000001,108.31
2019-11-05,37.03,36,44,39.1000019,26.51196528571429,88.19791257142857,125.250002875,1815.0,71.46,108.69,0.0,0.0,-1.1481532715451823,0.6202555082392092,1815.0,71.69749999999999,108.3875
2019-11-12,42.14,36,44,24.9999983,26.80660885714286,86.11127157142857,103.60000284999998,1815.0,69.28,108.52,0.0,0.0,-3.0506577106073185,-0.1564081332229294,1815.0,71.11,108.4175
2019-11-19,38.85,36,44,48.4999991,26.88428785714285,87.00951428571429,58.35000287499999,1815.0,71.0,108.31,0.0,0.0,2.48267898383372,-0.1935127165499373,1815.0,71.0075,108.385
2019-11-26,40.18,36,44,3.4000001,27.78250071428572,81.41151,28.999999849999988,1815.0,70.33,107.64,0.0,0.0,-0.9436619718309892,-0.6185947742590736,1815.0,70.5175,108.29
2019-12-03,40.85,36,44,41.8000018,26.81791714285714,83.83178785714286,29.674999824999983,1815.0,69.87,108.01,0.0,0.0,-0.654059434096399,0.3437383872166633,1815.0,70.12,108.12
2019-12-10,39.02,36,44,2.9000001,27.10005971428572,77.75721714285714,24.150000274999982,1815.0,71.28,107.97,0.0,0.0,2.018033490768567,-0.0370336079992705,1815.0,70.62,107.9825
2019-12-17,38.14,36,44,2.90000025,26.85452385714286,77.90809342857143,12.750000562499984,1815.0,71.02,108.4,0.0,0.0,-0.3647586980920381,0.3982587755858136,1815.0,70.625,108.005
2019-12-24,39.36,36,44,4.40000004,27.33339228571429,79.50093285714286,13.000000547499983,1815.0,70.7,107.6,0.0,0.0,-0.4505773021683978,-0.738007380073813,1815.0,70.7175,107.995
2019-12-31,38.53,36,41,2.5,27.51166757142857,80.38449085714285,3.1750000974999857,1815.0,77.61,109.3,0.0,0.0,9.77369165487978,1.5799256505576231,1815.0,72.6525,108.3175
2020-01-07,40.99,36,41,3.4,27.66434585714285,77.23241214285714,3.300000072499986,1815.0,75.55,109.12,0.0,0.0,-2.654297126658933,-0.1646843549862664,1815.0,73.72,108.605
2020-01-14,37.26,36,41,2.3000001,26.695894000000003,72.21419514285715,3.150000034999986,1815.0,75.22,109.41,0.0,0.0,-0.4367968232958263,0.265762463343111,1815.0,74.77,108.8575
2020-01-21,39.83,36,41,2.3,27.906605857142857,74.48680357142858,2.625000024999986,1815.0,75.86,108.83,0.0,0.0,0.850837543206584,-0.5301160771410296,1815.0,76.06,109.165
2020-01-28,37.05,36,41,3.8000001,27.505416285714286,77.56697285714286,2.950000049999986,1815.0,75.91,109.09,0.0,0.0,0.0659108884787817,0.2389047137737909,1815.0,75.63499999999999,109.1125
2020-02-04,40.54,36,41,18.4000002,26.87743957142857,80.81828442857143,6.700000099999986,1815.0,75.94,109.53,0.0,0.0,0.0395204847846164,0.4033366944724559,1815.0,75.73249999999999,109.215
2020-02-11,39.53,36,41,1.10000004,27.52863285714286,75.34192342857143,6.400000084999986,1815.0,76.71,109.25,0.0,0.0,1.013958388201197,-0.2556377248242536,1815.0,76.105,109.175
2020-02-18,38.5,36,41,0.9,27.654227857142853,75.19758771428572,6.050000084999986,1815.0,75.67,109.09,0.0,0.0,-1.3557554425759233,-0.1464530892448468,1815.0,76.0575,109.24
2020-02-25,36.37,36,41,4.5,28.404823285714286,75.101182,6.225000059999986,1815.0,74.73,108.99,0.0,0.0,-1.2422360248447228,-0.0916674305619258,1815.0,75.7625,109.215
2020-03-03,36.07,36,41,28.7000012,27.395000714285715,82.44471657142857,8.800000309999986,1815.0,76.78,109.09,0.0,0.0,2.743208885320492,0.0917515368382471,1815.0,75.9725,109.105
2020-03-10,36.34,36,41,42.2999974,27.453333,84.84093357142856,19.099999649999987,1815.0,75.77,109.26,0.0,0.0,-1.3154467309195117,0.1558346319552761,1815.0,75.73750000000001,109.1075
2020-03-17,37.88,36,41,2.70000009,28.22565542857143,83.10020999999999,19.549999672499982,1815.0,76.93,109.48,0.0,0.0,1.5309489243764185,0.2013545670876748,1815.0,76.05250000000001,109.205
2020-03-24,40.86,36,41,43.7000009,27.491130857142856,85.05212085714285,29.349999897499984,1815.0,75.4,108.72,0.0,0.0,-1.9888210061094536,-0.6941907197661745,1815.0,76.22,109.1375
2020-03-31,38.16,36,41,5.2000001000000005,28.28547885714286,82.95316,23.474999622499983,1815.0,75.33,109.55,0.0,0.0,-0.0928381962864821,0.7634289919058013,1815.0,75.8575,109.2525
2020-04-07,36.41,36,41,27.9999996,28.147679714285715,83.39088842857143,19.900000172499983,1815.0,75.54,108.94,0.0,0.0,0.2787733970529782,-0.5568233683249657,1815.0,75.80000000000001,109.1725
2020-04-14,36.85,36,41,13.5000003,28.22208457142857,83.52873742857142,22.600000224999985,1815.0,75.53,108.99,0.0,0.0,-0.0132380195922765,0.0458968239397838,1815.0,75.45,109.05
2020-04-21,38.64,36,41,30.2999997,28.419704,83.38037157142857,19.249999924999987,1815.0,74.96,109.26,0.0,0.0,-0.7546670197272731,0.2477291494632716,1815.0,75.34,109.185
2020-04-28,38.68,36,41,51.699999000000005,28.47148914285714,84.53792357142856,30.87499964999999,1815.0,75.39,108.72,0.0,0.0,0.5736392742796248,-0.4942339373970372,1815.0,75.355,108.9775
2020-05-05,38.57,36,41,36.2,28.38904928571429,87.18107571428571,32.924999749999984,1815.0,76.41,108.79,0.0,0.0,1.3529645841623417,0.0643855776306212,1815.0,75.57249999999999,108.94
2020-05-12,40.05,36,41,48.5000008,28.01494271428572,87.56180785714287,41.67499987499998,1815.0,76.8,108.84,0.0,0.0,0.5104043973301886,0.0459601066274517,1815.0,75.89,108.9025
2020-05-19,37.79,36,41,111.2999944,27.03607185714285,89.34131071428571,61.924998549999984,1815.0,76.0,109.36,0.0,0.0,-1.041666666666663,0.4777655273796366,1815.0,76.15,108.9275
2020-05-26,36.03,36,41,95.5000005,27.653334285714287,88.10210057142856,72.87499892499999,1815.0,77.44,109.14,0.0,0.0,1.89473684210526,-0.2011704462326236,1815.0,76.6625,109.0325
2020-06-02,38.71,36,41,139.800001,26.47446628571428,90.298018,98.77499917499998,1868.0,76.05,109.09,0.0,2.920110192837466,-1.7949380165289242,-0.045812717610405,1828.25,76.57249999999999,109.1075
